AÑO;MES;SECTOR;PAIS;FOB (MILES USD);TONELADAS
2017;2;BANANO Y PLÁTANO;COREA DEL SUR;3471.86338;7176.6455
2017;2;BANANO Y PLÁTANO;CROACIA;1264.9261;2765.49178
2017;2;BANANO Y PLÁTANO;EMIRATOS ARABES UNIDOS;2075.89436;4387.11192
2017;2;BANANO Y PLÁTANO;ESLOVENIA;2896.76037;6999.1499
2017;2;BANANO Y PLÁTANO;ESPAÑA;324.2703;643.72734
2017;2;BANANO Y PLÁTANO;ESTADOS UNIDOS;50817.38061;93392.42299
2017;2;BANANO Y PLÁTANO;FINLANDIA;747.30103;1684.954754
2017;2;BANANO Y PLÁTANO;FRANCIA;577.49747;1055.17988
2017;2;BANANO Y PLÁTANO;GEORGIA;1758.26502;3975.83307
2017;2;BANANO Y PLÁTANO;GRECIA;4089.13754;9273.46461
2017;2;BANANO Y PLÁTANO;HONG KONG;524.5695;1112.5485
2017;2;BANANO Y PLÁTANO;IRAK;4662.95465;10628.12005
2017;2;BANANO Y PLÁTANO;IRÁN;8104.67717;18184.71302
2017;2;BANANO Y PLÁTANO;ISRAEL;9.508;2.377
2017;2;BANANO Y PLÁTANO;ITALIA;27092.82602;59837.07701
2017;2;BANANO Y PLÁTANO;JAPÓN;6205.18886;12650.35102
2017;2;BANANO Y PLÁTANO;JORDANIA;380.25999;835.64545
2017;2;BANANO Y PLÁTANO;KAZAKHSTÁN;259.20705;585.1599
2017;2;BANANO Y PLÁTANO;KUWAIT;787.91636;1742.55358
2017;2;BANANO Y PLÁTANO;LITUANIA;835.40208;1904.77705
2017;2;BANANO Y PLÁTANO;MALTA;87.5232;182.76199
2017;2;BANANO Y PLÁTANO;MARRUECOS;191.292;442.81068
2017;2;BANANO Y PLÁTANO;MOLDOVA, REPÚBLICA DE;38.31984;93.30932
2017;2;BANANO Y PLÁTANO;MONGOLIA;15.3792;37.248
2017;2;BANANO Y PLÁTANO;MONTENEGRO;680.56676;1508.1798
2017;2;BANANO Y PLÁTANO;NORUEGA;1265.80879;2635.73277
2017;2;BANANO Y PLÁTANO;NUEVA ZELANDIA;2549.38007;5306.44223
2017;2;BANANO Y PLÁTANO;PAÍSES BAJOS;6263.20966;12457.64698
2017;2;BANANO Y PLÁTANO;PANAMÁ;150.50106;330.60623
2017;2;BANANO Y PLÁTANO;POLONIA;2063.26255;4803.71763
2017;2;BANANO Y PLÁTANO;PORTUGAL;114.5556;265.18759
2017;2;BANANO Y PLÁTANO;QATAR;145.16395;289.956
2017;2;BANANO Y PLÁTANO;REINO UNIDO;5454.22572;11334.8852
2017;2;BANANO Y PLÁTANO;RUMANIA;63.648;140.4
2017;2;BANANO Y PLÁTANO;RUSIA;50157.80233;117586.7725
2017;2;BANANO Y PLÁTANO;SINGAPUR;245.1564;525.24198
2017;2;BANANO Y PLÁTANO;SUDÁFRICA;196.6896;406.3392
2017;2;BANANO Y PLÁTANO;SUECIA;4082.77548;7600.36486
2017;2;BANANO Y PLÁTANO;TÚNEZ;225.35953;497.092
2017;2;BANANO Y PLÁTANO;TURQUÍA;8931.78905;19874.55875
2017;2;BANANO Y PLÁTANO;UCRANIA;16197.56425;14450.08448
2017;2;BANANO Y PLÁTANO;URUGUAY;764.271;1466.73394
2017;2;BANANO Y PLÁTANO;UZBEKISTÁN;235.008;358.2036
2017;2;CACAO Y ELABORADOS;ALEMANIA;1822.28079;589.38638
2017;2;CACAO Y ELABORADOS;ARGELIA;577.2094;300.012
2017;2;CACAO Y ELABORADOS;ARGENTINA;571.94;170.24
2017;2;CACAO Y ELABORADOS;AUSTRALIA;165.59888;29.06216
2017;2;CACAO Y ELABORADOS;BÉLGICA;1995.43966;938.952
2017;2;CACAO Y ELABORADOS;BOLIVIA;259.175;53.5
2017;2;CACAO Y ELABORADOS;BRASIL;220.9342;11.34981
2017;2;CACAO Y ELABORADOS;CANADÁ;2447.45877;1258.88365
2017;2;CACAO Y ELABORADOS;CHILE;654.17113;160.3195
2017;2;CACAO Y ELABORADOS;CHINA;1470.24842;800.3
2017;2;CACAO Y ELABORADOS;COLOMBIA;766.3485;233.55059
2017;2;CACAO Y ELABORADOS;COREA DEL SUR;62.74405;10.5025
2017;2;CACAO Y ELABORADOS;CUBA;606.207;240
2017;2;CACAO Y ELABORADOS;EL SALVADOR;43.5;16
2017;2;CACAO Y ELABORADOS;EMIRATOS ARABES UNIDOS;0.57;0.04929
2017;2;CACAO Y ELABORADOS;ESPAÑA;338.414;170.18
2017;2;CACAO Y ELABORADOS;ESTADOS UNIDOS;13356.61609;6159.639443
2017;2;CACAO Y ELABORADOS;ESTONIA;1234.74926;625.278
2017;2;CACAO Y ELABORADOS;FRANCIA;66.22383;26.02886
2017;2;CACAO Y ELABORADOS;GUATEMALA;161.925;45
2017;2;CACAO Y ELABORADOS;HONG KONG;0.51888;0.01517
2017;2;CACAO Y ELABORADOS;INDONESIA;4182.45705;2126.027
2017;2;CACAO Y ELABORADOS;ISRAEL;29.2;4
2017;2;CACAO Y ELABORADOS;ITALIA;706.17043;319.539
2017;2;CACAO Y ELABORADOS;JAPÓN;1735.27978;785.419
2017;2;CACAO Y ELABORADOS;MALASIA;6893.59082;3626.597
2017;2;CACAO Y ELABORADOS;MÉXICO;5430.37193;2581.289
2017;2;CACAO Y ELABORADOS;NICARAGUA;47;20
2017;2;CACAO Y ELABORADOS;PAÍSES BAJOS;4381.91578;1976.31311
2017;2;CACAO Y ELABORADOS;PANAMÁ;0.40543;0.125
2017;2;CACAO Y ELABORADOS;PERÚ;467.4812;150.3734
2017;2;CACAO Y ELABORADOS;QATAR;0.08526;0.03
2017;2;CACAO Y ELABORADOS;REINO UNIDO;19.2;6
2017;2;CACAO Y ELABORADOS;REPÚBLICA DOMINICANA;40.504;5.51
2017;2;CACAO Y ELABORADOS;RUSIA;0.34692;0.09
2017;2;CACAO Y ELABORADOS;SIERRA LEONA;3.016;0.756
2017;2;CACAO Y ELABORADOS;SINGAPUR;1.455;0.0375
2017;2;CACAO Y ELABORADOS;SUDÁFRICA;0.075;0.003
2017;2;CACAO Y ELABORADOS;SUECIA;1.2175;0.03796
2017;2;CACAO Y ELABORADOS;TAIWÁN;2.517;0.3
2017;2;CAFÉ Y ELABORADOS;ALEMANIA;5269.66239;793.645
2017;2;CAFÉ Y ELABORADOS;BÉLGICA;127.8865;18.25
2017;2;CAFÉ Y ELABORADOS;CHILE;55.4644;7.4166
2017;2;CAFÉ Y ELABORADOS;CHINA;45.0225;6.525
2017;2;CAFÉ Y ELABORADOS;COLOMBIA;506.0742;262.6
2017;2;CAFÉ Y ELABORADOS;COREA DEL SUR;0.128;0.0245
2017;2;CAFÉ Y ELABORADOS;ESTADOS UNIDOS;732.49493;198.68828
2017;2;CAFÉ Y ELABORADOS;FRANCIA;126.11588;23.943
2017;2;CAFÉ Y ELABORADOS;JAPÓN;312.1914;40.25
2017;2;CAFÉ Y ELABORADOS;KUWAIT;0.001;0.0085
2017;2;CAFÉ Y ELABORADOS;MÉXICO;107.25;30
2017;2;CAFÉ Y ELABORADOS;PAÍSES BAJOS;193.26457;23.275
2017;2;CAFÉ Y ELABORADOS;POLONIA;188.719;30
2017;2;CAFÉ Y ELABORADOS;REINO UNIDO;143.73;15.5
2017;2;CAFÉ Y ELABORADOS;RUSIA;1667.22902;266.82
2017;2;CAFÉ Y ELABORADOS;SUDÁFRICA;5.65;0.5
2017;2;CONFECCION Y TEXTIL;AGUAS INTERNACIONALES/NAVES INT. EN TRAN;34.91861;27.552
2017;2;CONFECCION Y TEXTIL;ALEMANIA;7.20524;0.147
2017;2;CONFECCION Y TEXTIL;ANTILLAS HOLANDESAS;1.13988;0.206887
2017;2;CONFECCION Y TEXTIL;AUSTRALIA;20.87655;3.07148
2017;2;CONFECCION Y TEXTIL;AUSTRIA;2.2992;0.00651
2017;2;CONFECCION Y TEXTIL;BOLIVIA;155.06327;44.70664
2017;2;CONFECCION Y TEXTIL;BRASIL;449.24327;165.03142
2017;2;CONFECCION Y TEXTIL;CAIMÁN, ISLAS;0.035;0.040195
2017;2;CONFECCION Y TEXTIL;CANADÁ;13.57955;1.363
2017;2;CONFECCION Y TEXTIL;CHILE;326.61076;42.61447
2017;2;CONFECCION Y TEXTIL;COLOMBIA;1505.44077;357.886272
2017;2;CONFECCION Y TEXTIL;COSTA RICA;32.54959;1.29905
2017;2;CONFECCION Y TEXTIL;EL SALVADOR;0.90424;0.06333
2017;2;CONFECCION Y TEXTIL;ESPAÑA;20.72;1.24293
2017;2;CONFECCION Y TEXTIL;ESTADOS UNIDOS;287.91526;14.339887
2017;2;CONFECCION Y TEXTIL;FRANCIA;2.643;0.45001
2017;2;CONFECCION Y TEXTIL;GUATEMALA;33.2983;3.91
2017;2;CONFECCION Y TEXTIL;HUNGRÍA;0.903;0.10798
2017;2;CONFECCION Y TEXTIL;MÉXICO;238.64975;39.24621
2017;2;CONFECCION Y TEXTIL;NUEVA ZELANDIA;1.393;0.171
2017;2;CONFECCION Y TEXTIL;PANAMÁ;33.58112;5.67422
2017;2;CONFECCION Y TEXTIL;PERÚ;130.09244;32.045672
2017;2;CONFECCION Y TEXTIL;PORTUGAL;20.587815;0.314
2017;2;CONFECCION Y TEXTIL;PUERTO RICO;6.0068;0.83888
2017;2;CONFECCION Y TEXTIL;REINO UNIDO;2.743;0.27785
2017;2;CONFECCION Y TEXTIL;REPÚBLICA DOMINICANA;1.7055;0.5555
2017;2;CONFECCION Y TEXTIL;SUIZA;12.43856;0.209
2017;2;CONFECCION Y TEXTIL;TRINIDAD Y TOBAGO;0.405;0.07492
2017;2;CONFECCION Y TEXTIL;VENEZUELA;58.46606;11.34952
2017;2;CUERO Y CALZADO;ANTILLAS HOLANDESAS;1.24255;0.225521
2017;2;CUERO Y CALZADO;ARUBA;0.76494;0.256
2017;2;CUERO Y CALZADO;AUSTRALIA;0.415;0.05753
2017;2;CUERO Y CALZADO;CAIMÁN, ISLAS;1.298;0.293189
2017;2;CUERO Y CALZADO;CANADÁ;1.0545;0.038
2017;2;CUERO Y CALZADO;CHILE;23.00687;2.87146
2017;2;CUERO Y CALZADO;CHINA;121.01678;55.8555
2017;2;CUERO Y CALZADO;COLOMBIA;1261.042296;443.959453
2017;2;CUERO Y CALZADO;COSTA RICA;0.4818;0.1
2017;2;CUERO Y CALZADO;EL SALVADOR;23.22109;1.28205
2017;2;CUERO Y CALZADO;ESTADOS UNIDOS;37.38672;2.61639
2017;2;CUERO Y CALZADO;FRANCIA;0.437;0.0103
2017;2;CUERO Y CALZADO;GUATEMALA;126.28932;25.4525
2017;2;CUERO Y CALZADO;HONG KONG;75.31248;5.28825
2017;2;CUERO Y CALZADO;HUNGRÍA;0.0675;0.00822
2017;2;CUERO Y CALZADO;INDIA;113;21.314
2017;2;CUERO Y CALZADO;ITALIA;100.73371;47.4265
2017;2;CUERO Y CALZADO;PANAMÁ;3.40584;0.7053
2017;2;CUERO Y CALZADO;PERÚ;654.75218;250.10374
2017;2;CUERO Y CALZADO;PUERTO RICO;1.9584;0.245504
2017;2;CUERO Y CALZADO;REINO UNIDO;0.1;0.01388
2017;2;CUERO Y CALZADO;REPÚBLICA DOMINICANA;24.54334;1.3575
2017;2;CUERO Y CALZADO;SUECIA;0.3456;0.01386
2017;2;CUERO Y CALZADO;TRINIDAD Y TOBAGO;1.0106;0.18462
2017;2;CUIDADO PERSONAL Y DEL HOGAR;ALEMANIA;0.0182;0.00085
2017;2;CUIDADO PERSONAL Y DEL HOGAR;ARGENTINA;0.09425;0.00495
2017;2;CUIDADO PERSONAL Y DEL HOGAR;AUSTRALIA;0.0002;0.0002
2017;2;CUIDADO PERSONAL Y DEL HOGAR;BOLIVIA;265.65443;96.94953
2017;2;CUIDADO PERSONAL Y DEL HOGAR;CANADÁ;0.0001;0.0001
2017;2;CUIDADO PERSONAL Y DEL HOGAR;CHILE;28.48446;13.30996
2017;2;CUIDADO PERSONAL Y DEL HOGAR;COLOMBIA;537.32328;268.522126
2017;2;CUIDADO PERSONAL Y DEL HOGAR;COSTA RICA;43.90108;27.04076
2017;2;CUIDADO PERSONAL Y DEL HOGAR;ESTADOS UNIDOS;13.33066;2.37835
2017;2;CUIDADO PERSONAL Y DEL HOGAR;GUATEMALA;2.54075;18.297
2017;2;CUIDADO PERSONAL Y DEL HOGAR;ITALIA;0.93964;0.0942
2017;2;CUIDADO PERSONAL Y DEL HOGAR;JAPÓN;0.0001;0.0001
2017;2;CUIDADO PERSONAL Y DEL HOGAR;MÉXICO;8.82;18.944
2017;2;CUIDADO PERSONAL Y DEL HOGAR;PANAMÁ;115.81906;69.29446
2017;2;CUIDADO PERSONAL Y DEL HOGAR;PERÚ;460.02819;165.206656
2017;2;CUIDADO PERSONAL Y DEL HOGAR;REPÚBLICA DOMINICANA;44.6536;23.89105
2017;2;CUIDADO PERSONAL Y DEL HOGAR;VENEZUELA;712.42465;84.4077
2017;2;FARMACÉUTICO Y QUIMICO;BOLIVIA;82.79719;6.5076
2017;2;FARMACÉUTICO Y QUIMICO;CHILE;266.74494;139.196926
2017;2;FARMACÉUTICO Y QUIMICO;COLOMBIA;467.02318;26.327518
2017;2;FARMACÉUTICO Y QUIMICO;COSTA RICA;0.48;0.099
2017;2;FARMACÉUTICO Y QUIMICO;ESTADOS UNIDOS;41.15568;61.87238
2017;2;FARMACÉUTICO Y QUIMICO;GUATEMALA;26.82104;0.2719
2017;2;FARMACÉUTICO Y QUIMICO;MALASIA;0.3;0.059
2017;2;FARMACÉUTICO Y QUIMICO;MÉXICO;513.67234;7.274
2017;2;FARMACÉUTICO Y QUIMICO;PANAMÁ;367.41827;18.909304
2017;2;FARMACÉUTICO Y QUIMICO;PARAGUAY;58.77892;0.42677
2017;2;FARMACÉUTICO Y QUIMICO;PERÚ;736.75263;83.27967
2017;2;FARMACÉUTICO Y QUIMICO;REINO UNIDO;0.015;0.047
2017;2;FARMACÉUTICO Y QUIMICO;REPÚBLICA DOMINICANA;95.97739;39.03803
2017;2;FARMACÉUTICO Y QUIMICO;SUIZA;16.15;0.162
2017;2;FARMACÉUTICO Y QUIMICO;URUGUAY;26.45728;0.51485
2017;2;FLORES Y PLANTAS;ALEMANIA;1414.24798;198.1384
2017;2;FLORES Y PLANTAS;ANTILLAS HOLANDESAS;1.6864;0.13335
2017;2;FLORES Y PLANTAS;ARABIA SAUDITA;41.44529;9.07147
2017;2;FLORES Y PLANTAS;ARGENTINA;136.6327;26.3615
2017;2;FLORES Y PLANTAS;AUSTRALIA;797.95105;103.9405
2017;2;FLORES Y PLANTAS;AUSTRIA;25.44876;3.6826
2017;2;FLORES Y PLANTAS;AZERBAIYÁN;435.94388;70.44866
2017;2;FLORES Y PLANTAS;BAHAMAS;3.9912;0.80405
2017;2;FLORES Y PLANTAS;BAHREIN;108.90914;23.78508
2017;2;FLORES Y PLANTAS;BELARÚS;311.95715;55.08772
2017;2;FLORES Y PLANTAS;BÉLGICA;40.2225;5.1354
2017;2;FLORES Y PLANTAS;BRASIL;147.24411;26.92963
2017;2;FLORES Y PLANTAS;BULGARIA;114.05722;14.41642
2017;2;FLORES Y PLANTAS;CANADÁ;2382.18196;318.454907
2017;2;FLORES Y PLANTAS;CHILE;905.45924;175.801745
2017;2;FLORES Y PLANTAS;CHINA;1748.63062;159.3832
2017;2;FLORES Y PLANTAS;CHIPRE;5.81;1.289
2017;2;FLORES Y PLANTAS;COLOMBIA;343.10487;40.65665
2017;2;FLORES Y PLANTAS;CONGO;2.39;0.161
2017;2;FLORES Y PLANTAS;COREA DEL SUR;17.17512;2.10143
2017;2;FLORES Y PLANTAS;COSTA RICA;52.21294;1.3992
2017;2;FLORES Y PLANTAS;CROACIA;283.42537;62.24321
2017;2;FLORES Y PLANTAS;CUBA;59.10094;13.24472
2017;2;FLORES Y PLANTAS;EGIPTO;0.6;0.119
2017;2;FLORES Y PLANTAS;EL SALVADOR;73.77545;11.29094
2017;2;FLORES Y PLANTAS;EMIRATOS ARABES UNIDOS;130.50383;18.68984
2017;2;FLORES Y PLANTAS;ESLOVAQUIA;40.80332;7.52891
2017;2;FLORES Y PLANTAS;ESLOVENIA;17.6786;2.82053
2017;2;FLORES Y PLANTAS;ESPAÑA;2482.99055;350.052
2017;2;FLORES Y PLANTAS;ESTADOS UNIDOS;47745.53064;7014.6102
2017;2;FLORES Y PLANTAS;ESTONIA;67.43793;12.76039
2017;2;FLORES Y PLANTAS;FILIPINAS;146.53256;16.35022
2017;2;FLORES Y PLANTAS;FINLANDIA;90.70243;12.5961
2017;2;FLORES Y PLANTAS;FRANCIA;1140.36572;152.74229
2017;2;FLORES Y PLANTAS;GEORGIA;76.09343;11.80024
2017;2;FLORES Y PLANTAS;GRECIA;21.48724;3.97385
2017;2;FLORES Y PLANTAS;GUADALUPE;12.51858;2.20933
2017;2;FLORES Y PLANTAS;GUAM;22.37012;2.69164
2017;2;FLORES Y PLANTAS;GUAYANA FRANCESA;5.83375;0.5374
2017;2;FLORES Y PLANTAS;HONDURAS;10.8712;1.47305
2017;2;FLORES Y PLANTAS;HONG KONG;122.20135;14.75862
2017;2;FLORES Y PLANTAS;HUNGRÍA;92.97395;14.13468
2017;2;FLORES Y PLANTAS;INDONESIA;77.61345;9.54581
2017;2;FLORES Y PLANTAS;IRAK;7.4245;0.66356
2017;2;FLORES Y PLANTAS;IRLANDA;3.85284;0.375
2017;2;FLORES Y PLANTAS;ISRAEL;1.06038;0.029
2017;2;FLORES Y PLANTAS;ITALIA;4552.75558;671.27617
2017;2;FLORES Y PLANTAS;JAMAICA;3.39935;0.46913
2017;2;FLORES Y PLANTAS;JAPÓN;1016.20832;126.87727
2017;2;FLORES Y PLANTAS;KAZAKHSTÁN;2529.952485;430.382511
2017;2;FLORES Y PLANTAS;KIRGUISTÁN;26.2202;3.95586
2017;2;FLORES Y PLANTAS;KUWAIT;413.59928;69.22594
2017;2;FLORES Y PLANTAS;LETONIA;1070.13444;183.50348
2017;2;FLORES Y PLANTAS;LÍBANO;7.88121;0.8415
2017;2;FLORES Y PLANTAS;LITUANIA;129.63061;28.84372
2017;2;FLORES Y PLANTAS;MACAO;0.0265;0.007
2017;2;FLORES Y PLANTAS;MACEDONIA;55.39376;8.01646
2017;2;FLORES Y PLANTAS;MALASIA;0.6258;0.07095
2017;2;FLORES Y PLANTAS;MALDIVAS;15.40439;1.99178
2017;2;FLORES Y PLANTAS;MARIANAS SEPTENTRIONALES, ISLAS;6.2361;0.66345
2017;2;FLORES Y PLANTAS;MARRUECOS;5.29725;0.768
2017;2;FLORES Y PLANTAS;MARTINICA;13.2196;1.76542
2017;2;FLORES Y PLANTAS;MÉXICO;1.5425;0.05075
2017;2;FLORES Y PLANTAS;MOLDOVA, REPÚBLICA DE;207.08812;31.21136
2017;2;FLORES Y PLANTAS;MONGOLIA;7.64425;0.89912
2017;2;FLORES Y PLANTAS;NICARAGUA;52.60901;7.97442
2017;2;FLORES Y PLANTAS;NIGERIA;14.01321;1.74961
2017;2;FLORES Y PLANTAS;NORUEGA;0.88;0.11
2017;2;FLORES Y PLANTAS;NUEVA CALEDONIA;1.26565;0.13665
2017;2;FLORES Y PLANTAS;PAÍSES BAJOS;8809.18257;1327.28634
2017;2;FLORES Y PLANTAS;PANAMÁ;82.95349;16.19847
2017;2;FLORES Y PLANTAS;PARAGUAY;133.01895;21.60487
2017;2;FLORES Y PLANTAS;PERÚ;107.0573;65.53674
2017;2;FLORES Y PLANTAS;POLONIA;216.67443;38.53821
2017;2;FLORES Y PLANTAS;PORTUGAL;392.99387;64.18426
2017;2;FLORES Y PLANTAS;PUERTO RICO;51.44418;11.54678
2017;2;FLORES Y PLANTAS;QATAR;201.50676;38.1018
2017;2;FLORES Y PLANTAS;REINO UNIDO;628.33822;85.39594
2017;2;FLORES Y PLANTAS;REPÚBLICA CHECA;567.48736;83.26467
2017;2;FLORES Y PLANTAS;REPÚBLICA DOMINICANA;263.34659;50.79437
2017;2;FLORES Y PLANTAS;RUMANIA;274.80266;54.67963
2017;2;FLORES Y PLANTAS;RUSIA;21671.85477;3720.767255
2017;2;FLORES Y PLANTAS;SERBIA;166.69587;22.66427
2017;2;FLORES Y PLANTAS;SINGAPUR;121.87366;8.03145
2017;2;FLORES Y PLANTAS;SUECIA;82.80225;7.94216
2017;2;FLORES Y PLANTAS;SUIZA;1163.60026;131.25708
2017;2;FLORES Y PLANTAS;TAILANDIA;1.54973;0.1041
2017;2;FLORES Y PLANTAS;TAIWÁN;24.65448;3.7017
2017;2;FLORES Y PLANTAS;TAYIKISTÁN;31.53427;4.06163
2017;2;FLORES Y PLANTAS;TRINIDAD Y TOBAGO;47.9347;5.48667
2017;2;FLORES Y PLANTAS;TURKMENISTÁN;100.79574;12.51763
2017;2;FLORES Y PLANTAS;TURQUÍA;2.91152;0.48305
2017;2;FLORES Y PLANTAS;UCRANIA;1864.30562;318.03787
2017;2;FLORES Y PLANTAS;URUGUAY;93.04305;18.93184
2017;2;FLORES Y PLANTAS;UZBEKISTÁN;5.69265;0.6854
2017;2;FLORES Y PLANTAS;VIETNAM;59.53932;5.54835
2017;2;FLORES Y PLANTAS;VÍRGENES BRITÁNICAS, ISLAS;1.1479;0.13655
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ALEMANIA;636.82407;142.24154
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ANTILLAS HOLANDESAS;0.02562;0.00465
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;BANGLADESH;313.35346;2118.8233
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;BÉLGICA;0.003;0.009
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;BOLIVIA;95.31174;195.25803
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;BRASIL;216.35739;47.46701
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;BULGARIA;12.35178;2.0222
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;CANADÁ;0.003;0.04159
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;CHILE;279.88396;526.527569
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;CHINA;2303.03432;2948.40278
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;COLOMBIA;6856.98563;10875.75515
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;COSTA RICA;188.24249;161.55785
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;CURAZAO, ISLA;15.55965;24.2304
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;DINAMARCA;1256.86979;302.82024
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;EL SALVADOR;0.56576;0.4995
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;EMIRATOS ARABES UNIDOS;47.29403;9.568928
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ESLOVENIA;0.2773;0.0835
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ESPAÑA;366.13449;91.698052
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ESTADOS UNIDOS;7238.97429;4242.270839
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;FRANCIA;167.22848;37.94132
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;GUATEMALA;0.83402;0.13079
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;HONDURAS;2.29899;0.86825
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;HONG KONG;0.04;0.01696
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;INDIA;1010.51713;3145.075
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;ITALIA;0.12225;0.052
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;JAMAICA;0.125;0.022166
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;JAPÓN;44.34051;34.15629
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;LITUANIA;321.35043;77.15312
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;MARTINICA;27.11341;6.46
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;MÉXICO;128.34931;290.09809
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;MOLDOVA, REPÚBLICA DE;27.97604;18.335
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;NICARAGUA;92.59655;225.8145
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;NUEVA ZELANDIA;29.1187;1.445
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;PAÍSES BAJOS;0.81;0.0129
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;PANAMÁ;332.85099;374.86701
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;PERÚ;2676.35429;4458.127644
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;POLONIA;461.61102;117.044198
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;PUERTO RICO;156.50226;97.912714
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;REINO UNIDO;0.066;0.00572
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;REPÚBLICA DOMINICANA;139.36836;223.801938
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;SUDÁFRICA;38.8115;9.48
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;SUECIA;1.83362;0.375
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;SUIZA;50.24411;4.3996
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;TAIWÁN;9.3256;2.81808
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;TURQUÍA;212.75796;48.93234
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;URUGUAY;0.2;0.05538
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;VENEZUELA;337.28553;231.71486
2017;2;FORESTAL Y PRODUCTOS ELABORADOS;VIETNAM;19.2;103.96
2017;2;FRUTAS NO TRADICIONALES;ALEMANIA;425.13218;730.738
2017;2;FRUTAS NO TRADICIONALES;ARGENTINA;365.86875;621.9
2017;2;FRUTAS NO TRADICIONALES;BÉLGICA;604.36875;1286.4527
2017;2;FRUTAS NO TRADICIONALES;CANADÁ;185.0688;30.85939
2017;2;FRUTAS NO TRADICIONALES;CHILE;983.2352;1870.26
2017;2;FRUTAS NO TRADICIONALES;COLOMBIA;31.876;51.9296
2017;2;FRUTAS NO TRADICIONALES;EMIRATOS ARABES UNIDOS;21.9725;1.97129
2017;2;FRUTAS NO TRADICIONALES;ESPAÑA;48.90816;16.803
2017;2;FRUTAS NO TRADICIONALES;ESTADOS UNIDOS;382.14267;167.06128
2017;2;FRUTAS NO TRADICIONALES;FRANCIA;133.96571;24.86847
2017;2;FRUTAS NO TRADICIONALES;HONG KONG;765.08673;121.36771
2017;2;FRUTAS NO TRADICIONALES;INDONESIA;45.13085;4.64566
2017;2;FRUTAS NO TRADICIONALES;ITALIA;106.673;211.68
2017;2;FRUTAS NO TRADICIONALES;JAPÓN;15.33;1.4
2017;2;FRUTAS NO TRADICIONALES;MALASIA;18.57645;1.94698
2017;2;FRUTAS NO TRADICIONALES;MARTINICA;16.8;22.015
2017;2;FRUTAS NO TRADICIONALES;NUEVA ZELANDIA;93.59625;118.125
2017;2;FRUTAS NO TRADICIONALES;PAÍSES BAJOS;203.38328;234.60884
2017;2;FRUTAS NO TRADICIONALES;PERÚ;8.64;43.2
2017;2;FRUTAS NO TRADICIONALES;QATAR;0.75427;0.16445
2017;2;FRUTAS NO TRADICIONALES;REINO UNIDO;341.7087;610.0795
2017;2;FRUTAS NO TRADICIONALES;RUSIA;1.19979;0.25
2017;2;FRUTAS NO TRADICIONALES;SINGAPUR;92.10998;14.31715
2017;2;FRUTAS NO TRADICIONALES;URUGUAY;90.255;154.56
2017;2;METALMECÁNICO;AGUAS INTERNACIONALES/NAVES INT. EN TRAN;17.38325;3.9515
2017;2;METALMECÁNICO;ALEMANIA;10.439693;2.32125
